"","Reservoir","GTT.V..CTC.L.","brCpA","TAC.Bias","TGG.W..GTG.V.","CCG.P..TCT.S.","AGT.S..CGG.R.","TTG.Bias","AGG.Bias","TCA.Bias","UpU","NonBrApA","CGC.R..GTA.V.","brCpC","R.Bias","NonBrCpU","CAA.Bias","GGG.Bias","ACA.T..ATT.I.","brApA","GAA.Bias","TGG.W..TGA.X.","AGA.Bias","CpA","CTC.Bias","brUpU","ApC","NonBrUpG","ACA.Bias","TCT.Bias","TAA.X..AAA.K.","brUpG","UpA","NonBrCpC","GCG.Bias","NonBrApG","NonBrGpU","GpU","GTT.Bias","CpU","brUpC","brUpA","brApC","GpG","I.Bias","TTA.Bias","UpG","GGC.Bias","D.Bias","H.Bias","CGT.Bias","CpC","Y.Bias","X.Bias","ApG","GpA","GTG.Bias","ACT.Bias","T.Bias","brApG","brCpU","F.Bias","V.Bias","CCA.Bias","ATT.Bias","CTT.Bias","S.Bias","brGpC","GpC","N.Bias","W.Bias","brGpA","NonBrGpC","ApA","NonBrCpA","CTA.Bias","CTG.Bias","NonBrGpG","G.Bias","GCA.Bias","AGC.Bias","NonBrCpG","ATA.Bias","CpG","C.Bias","NonBrUpC","K.Bias","GGA.Bias","brApU","P.Bias","E.Bias","Q.Bias","M.Bias","NonBrUpU","CGA.Bias","NonBrUpA","AGT.Bias","UpC","ApU","brGpU","L.Bias","Artiodactyl","Carnivore","Fish","Galloanserae","Insect","Neoaves","Plant","Primate","Pterobat","Rodent","Vespbat"
"107","Pterobat",-0.000687,1.324930109,0.361290323,-9999,0.690549937,-9999,0.172727273,0.256603774,0.221176471,0.934232578,0.954165288,-9999,1.241328073,0.05169723,1.363909243,0.555555556,0.303703704,-0.300388724,0.939398509,0.439215686,0.734787129,0.377358491,1.193828211,0.16,0.798855359,0.886564229,0.936540455,0.388235294,0.258823529,0.734787129,1.93668678,0.759108695,1.025407643,0.080118694,1.01753086,0.886706192,0.8057867,0.240549828,1.18853926,1.245079455,0.992399599,0.823109006,1.06619195,0.076277799,0.16,1.297511443,0.17037037,0.050916894,0.018337885,0.083018868,1.061730014,0.030238002,0.00156,1.103023067,1.150721361,0.268041237,0.358823529,0.066328521,1.132152476,0.94047286,0.032383925,0.056769411,0.333333333,0.347826087,0.187272727,0.082910652,0.739724088,0.961079689,0.05169723,0.01053453,1.14275812,1.045336746,0.952133499,1.154574627,0.176363636,0.143636364,1.036947057,0.052672649,0.409495549,0.152941176,0.417731094,0.306905371,0.448234645,0.021849395,1.115156565,0.047795552,0.311111111,0.751655761,0.055598908,0.049746391,0.045649629,0.023995318,1.05478779,0.086792453,0.674597331,0.195294118,1.112915204,1.060752326,0.616968361,0.107296137,0,0,0,0,0,0,0,0,1,0,0
"108","Primate",0.67148921,1.888195817,0.707070707,0.575889217,-9999,-9999,0.12539185,0.301507538,0.129310345,0.909039112,1.153310461,-9999,1.005505865,0.062696912,1.130491639,0.411111111,0.293040293,1.744900772,0.881088861,0.268907563,0.477041197,0.145728643,1.166208421,0.288401254,0.949461812,1.029625453,1.260235191,0.154867257,0.125,0.477041197,1.210443536,0.770032655,1.017514757,0.244067797,1.003035618,0.951659084,0.938890906,0.141732283,1.147116516,0.764592347,1.011168878,0.547147651,1.127322843,0.041902962,0.031347962,1.224189248,0.399267399,0.038437303,0.02173913,0.08040201,1.033122733,0.031190926,0.00063,0.969989555,0.966294357,0.401574803,0.199115044,0.071203529,0.860463936,1.329725821,0.028040328,0.080025205,0.177777778,0.187969925,0.169278997,0.073093888,0.67452924,0.944493966,0.028040328,0.023944549,1.050505051,1.033913446,1.03523965,0.82457777,0.07523511,0.310344828,0.999527334,0.086011342,0.169491525,0.228448276,0.546729099,0.255639098,0.743563402,0.033711405,1.162440315,0.030245747,0.135531136,0.643471104,0.070888469,0.037492124,0.028355388,0.018903592,1.010092923,0.075376884,0.739679901,0.068965517,1.001268844,0.961282595,0.959630911,0.100504096,0.197816800544076,0,0,0,0,0,0,0.602398197277739,0,0.199785002178185,0
"109","Vespbat",0.206921907,1.524770857,0.454545455,-0.44026166,-9999,-9999,0.295597484,0.270718232,0.305164319,1.080522144,1.097169468,-9999,1.154289773,0.05362963,1.369228085,0.545454545,0.176895307,0.144149509,1.172808293,0.701421801,0.454818091,0.497237569,1.301186431,0.097484277,0.977528293,1.001913552,1.197270882,0.380530973,0.192488263,0.454818091,1.94670025,0.518313943,1.258622939,0.059701493,0.784925174,0.968190172,0.858777291,0.362637363,1.264189496,1.340225824,0.674105077,0.835974755,1.104008883,0.056,0.106918239,1.456751412,0.162454874,0.041481481,0.023407407,0.049723757,1.165506722,0.026074074,0.000296,0.939711267,1.114156313,0.388278388,0.305309735,0.066962963,1.1074804,1.236561948,0.034074074,0.080888889,0.485074627,0.455026455,0.179245283,0.063111111,0.664046245,0.864382837,0.038222222,0.02962963,1.005876693,0.961158389,1.145082246,1.229499733,0.150943396,0.169811321,1.056506523,0.082074074,0.288557214,0.103286385,0.271423465,0.248677249,0.274643808,0.02162963,0.95909064,0.062814815,0.433212996,0.515492118,0.039703704,0.062518519,0.026074074,0.03762963,1.202122302,0.093922652,0.456624706,0.258215962,1.020186199,0.894468966,0.630441219,0.094222222,0,0,0,0,0,0,0,0.196693180320799,0,0.602816277147546,0.200490542531655
"110","Primate",0.563789295,1.545957199,0.37593985,0.622805691,-9999,-9999,0.126794258,0.182795699,0.277472527,1.053843248,0.945297738,-9999,1.013717149,0.04480848,1.269767428,0.702702703,0.225641026,-1.289951657,0.95330337,0.735507246,0.738775785,0.666666667,1.319879677,0.081339713,0.923138512,0.905727488,0.910397159,0.567375887,0.181318681,0.738775785,1.969914555,0.799418525,1.048407275,0.042553191,0.875280619,1.04767927,0.911055594,0.291497976,1.115680134,1.208840212,0.847203739,0.819590375,0.982187748,0.077812575,0.38277512,1.266158392,0.169230769,0.047217538,0.01782703,0.032258065,0.975539874,0.032040472,0.00217,1.173362761,1.005739509,0.214574899,0.265957447,0.067935437,1.544913783,0.968371998,0.033485907,0.059503734,0.44295302,0.291021672,0.105263158,0.087689713,0.728006479,1.132220505,0.05516743,0.010599855,0.694924044,1.338708849,0.981017764,1.245242773,0.19138756,0.112440191,1.011757542,0.046976632,0.540425532,0.206043956,0.20730662,0.495356037,0.264888027,0.018308841,1.08065313,0.078294387,0.348717949,0.844588913,0.035894965,0.066490002,0.035654059,0.024813298,1.188883467,0.053763441,0.789160404,0.241758242,1.056201225,0.957785947,0.634216393,0.100698627,0,0,0,0.190315602098012,0,0,0,0,0.462365176502062,0.347319221399926,0
"111","Artiodactyl",-0.431679858,1.600043784,0.487179487,0.333962825,-9999,-9999,0.148688047,0.325949367,0.29739777,1.112868001,1.026949259,-9999,0.92898508,0.052033591,1.416263538,0.514285714,0.119496855,-0.765669552,1.050388329,0.604166667,0.448823237,0.550632911,1.308325161,0.112244898,0.959477624,0.984597404,0.96820343,0.476683938,0.189591078,0.448823237,1.93870286,0.691875638,0.894610421,0.042471042,1.086124551,1.048409632,0.940668088,0.326633166,1.316097051,0.981948156,0.913496223,0.816293524,0.950485349,0.058620122,0.217201166,1.298790456,0.232704403,0.054668204,0.019100939,0.037974684,0.895579387,0.025687469,0.000494,1.21395059,1.048716359,0.238693467,0.329015544,0.06356002,1.344351532,1.218970125,0.03984851,0.065535979,0.429319372,0.41011236,0.186588921,0.088588836,0.949820201,1.055845977,0.047093693,0.010867775,0.721209865,1.076867607,1.039528489,1.170861031,0.183673469,0.151603499,0.908218459,0.052362918,0.467181467,0.182156134,0.166145288,0.356741573,0.239343324,0.029639387,1.120276504,0.078050387,0.330188679,0.575682521,0.031450683,0.07113453,0.034579285,0.021076898,1.253272351,0.037974684,0.609661833,0.23605948,1.046452058,0.779296748,0.717093309,0.112958999,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"112","Primate",-9999,1.364094939,0.648148148,0.204538363,0.409768088,-9999,0.151685393,0.209302326,0.23297491,0.959763797,1.062658873,1.351692348,1.057971947,0.056715762,1.063681246,0.471910112,0.275862069,-9999,0.871242676,0.538461538,0.439558613,0.333333333,1.132355587,0.092696629,0.85970388,1.057325923,1.311813324,0.324159021,0.136200717,0.439558613,1.271207285,0.862627582,0.98996085,0.190082645,0.871027212,1.099321249,1.082935779,0.132394366,1.043650075,0.681705663,1.111873383,0.841806337,0.935083586,0.045504506,0.08988764,1.292582893,0.206896552,0.046383821,0.029237195,0.073643411,1.010455213,0.035612222,0.000659,1.028501569,0.994974193,0.349295775,0.189602446,0.071883931,1.205990557,1.175179165,0.029237195,0.078039129,0.310580205,0.22705314,0.101123596,0.061332161,0.802976503,1.005919867,0.040888107,0.011211255,0.892539267,1.047884086,0.980266368,1.040807738,0.235955056,0.328651685,0.773634041,0.057375247,0.358126722,0.218637993,0.644592143,0.328502415,0.805636045,0.032314794,1.052827356,0.060233018,0.325670498,0.836202296,0.06440976,0.057155419,0.039129479,0.024620796,1.124127278,0.120155039,0.833267256,0.114695341,0.896004711,0.917176091,1.064471152,0.078258958,0,0,0,0,0,0.794755650105772,0,0.205244349894229,0,0,0
"113","Vespbat",-9999,1.670159327,0.468085106,0.456520279,-9999,-9999,0.212195122,0.364130435,0.232876712,1.124939579,1.114288908,-9999,1.1301632,0.054534677,1.278692216,0.652542373,0.230769231,-0.027289633,0.973597121,0.483870968,0.511630989,0.510869565,1.298256924,0.109756098,1.005255682,0.969318512,1.057862544,0.443037975,0.246575342,0.511630989,1.734387467,0.59173896,1.070288385,0.0546875,1.059997124,0.941868844,0.87107027,0.316742081,1.189276799,1.121290909,0.788268634,0.821739733,1.044695439,0.057498518,0.190243902,1.304284614,0.181318681,0.060758743,0.02015412,0.048913043,1.101811012,0.027860107,0.00119,1.115711808,1.192705722,0.36199095,0.291139241,0.04682869,1.139631297,1.066145455,0.048310611,0.065500889,0.404958678,0.463917526,0.185365854,0.086544161,0.675183148,0.812821634,0.050681683,0.012151749,1.073282899,0.838557289,1.048062714,1.125469255,0.129268293,0.173170732,0.949520112,0.053941909,0.4375,0.140410959,0.223852158,0.283505155,0.284369085,0.027267338,1.151112947,0.067279194,0.269230769,0.716263326,0.035862478,0.064315353,0.034973325,0.024896266,1.249438918,0.059782609,0.530984323,0.202054795,1.121594379,0.871615495,0.703614554,0.121517487,0,0,0,0,0,0,0,0,0,1,0
"114","Rodent",-0.04265708,1.654753066,0.330578512,-0.307194887,-9999,-9999,0.256281407,0.425925926,0.306620209,1.045161128,1.038295757,-9999,1.129319986,0.047914818,1.273047485,0.515151515,0.251336898,-0.846204501,0.979217482,0.492610837,0.758822615,0.481481481,1.386072518,0.138190955,0.894802012,0.975126394,1.071924305,0.480446927,0.212543554,0.758822615,1.747212822,0.645334895,1.023580166,0.067484663,1.097220022,0.884395431,0.884744339,0.359605911,1.182025508,1.110639379,0.884984945,0.902592582,1.06928084,0.057675244,0.175879397,1.340240988,0.155080214,0.057675244,0.022774327,0.030864198,1.041638881,0.035788228,0.00118,1.099033589,1.123886107,0.339901478,0.273743017,0.052942916,1.013185035,1.079087124,0.041703638,0.060041408,0.403361345,0.441025641,0.128140704,0.084886128,0.689785508,0.877256871,0.049985211,0.011239278,1.085555395,0.934050057,0.993365067,1.30284691,0.128140704,0.173366834,0.962528013,0.05530908,0.417177914,0.128919861,0.178414056,0.292307692,0.233312998,0.025436261,1.14165497,0.066548358,0.262032086,0.683679357,0.035196687,0.060041408,0.039041704,0.028689737,1.16519782,0.012345679,0.565021315,0.216027875,1.104132558,0.939192748,0.823994195,0.117716652,0,0,0,0,0,0,0,0,0,1,0
"115","Carnivore",-9999,1.845762704,0.760416667,0.612034206,1.526056303,-9999,0.131221719,0.291338583,0.326086957,1.023089216,1.190752275,-9999,0.864605031,0.047019622,1.168256417,0.670731707,0.16,-0.218392949,1.152977455,0.54887218,0.612034206,0.220472441,1.253032441,0.352941176,0.927047164,1.077342707,0.949519734,0.355450237,0.217391304,0.612034206,2.316685693,0.454523534,0.904663147,0.087628866,0.771614076,1.017856382,0.921087426,0.291891892,1.121778372,0.889372363,0.49614789,0.814462626,1.14553471,0.051832655,0.054298643,1.45598976,0.274285714,0.063309885,0.025916327,0.102362205,0.892503163,0.035542392,0.00111,0.8108847,1.091575558,0.275675676,0.227488152,0.078119215,0.824170684,1.106774496,0.039985191,0.068493151,0.38961039,0.35,0.199095023,0.068122917,0.530759301,0.843900159,0.051832655,0.014439097,0.883814615,0.960053188,1.132710936,1.01149879,0.090497738,0.171945701,1.095752379,0.064790818,0.309278351,0.076086957,0.409202998,0.128571429,0.682257592,0.017400963,1.357868714,0.059977786,0.302857143,0.659354433,0.05701592,0.049241022,0.030359126,0.021843762,1.135697806,0.086614173,0.465714136,0.108695652,1.180926686,0.931773244,0.682172755,0.081821548,0.217883537291769,0.782116462708231,0,0,0,0,0,0,0,0,0
"116","Carnivore",-9999,1.761101216,0.391304348,-9999,-9999,-9999,0.203389831,0.196581197,0.220588235,1.110607039,1.331015637,-9999,1.19706183,0.053917051,1.049349039,0.347826087,0.183006536,0.086495986,0.887107627,0.363636364,0.843053476,0.05982906,1.203556381,0.186440678,0.79269271,1.030183958,0.853177843,0.309352518,0.191176471,0.843053476,2.057020555,0.633023514,1.024627859,0.159763314,0.988545014,1.023090379,0.952431134,0.3,1.043423597,0.628221579,1.199767292,0.867408062,1.020830993,0.039170507,0.079096045,1.335814805,0.437908497,0.061290323,0.023041475,0.290598291,1.081424445,0.031797235,0.001382488,0.957097523,1.039809655,0.270588235,0.258992806,0.0640553,0.886649694,1.079252457,0.040552995,0.078341014,0.325581395,0.494117647,0.305084746,0.062672811,0.761874201,0.986499119,0.038709677,0.021658986,1.020350838,1.034287739,1.10716905,1.047289621,0.079096045,0.146892655,0.879811983,0.070506912,0.26035503,0.117647059,0.628338626,0.141176471,0.694551885,0.012442396,1.053192808,0.064976959,0.091503268,0.459285917,0.059447005,0.060829493,0.031797235,0.023963134,1.302984127,0.05982906,0.455258245,0.125,0.902420408,0.900643211,0.724485227,0.08156682,0.196196374919963,0.201374181155494,0,0,0,0,0,0.602429443924543,0,0,0
"117","Galloanserae",-9999,1.54199592,0.506578947,0.525326714,-9999,-9999,0.121649485,0.30125523,0.226415094,0.920099108,0.956422713,0.924406816,1.149573921,0.052160629,1.27538604,0.494680851,0.335849057,-9999,0.755948455,0.454545455,0.683523189,0.288702929,1.256978164,0.193814433,0.793508587,0.905450372,0.888551965,0.36875,0.198113208,0.683523189,1.780582671,0.804399261,0.952342955,0.144542773,1.003538358,0.927438265,0.826046341,0.176079734,1.134596,1.037349923,1.006144634,0.752601046,1.077639366,0.06045395,0.181443299,1.208595274,0.19245283,0.050414666,0.022261021,0.092050209,0.988636773,0.033173287,0.00131,1.131439846,1.084793716,0.295681063,0.3125,0.069838498,1.22034745,0.976071869,0.031863815,0.065691838,0.337962963,0.317689531,0.15257732,0.09253601,0.792064665,1.001375541,0.048013968,0.00698385,1.100031504,1.067216807,0.887244211,1.148355272,0.183505155,0.167010309,1.018627194,0.057835007,0.418879056,0.186320755,0.478827313,0.310469314,0.543990497,0.016804889,1.233382308,0.04932344,0.260377358,0.955329249,0.047140986,0.048013968,0.041030118,0.025316456,1.052041231,0.10041841,0.751499316,0.143867925,1.124408831,1.097372088,0.599775215,0.105848974,0,0,0,0.565706627849213,0,0.434293372150787,0,0,0,0,0
"118","Vespbat",-9999,1.53286455,0.583333333,-0.897941593,-9999,-9999,0.195845697,0.243523316,0.275132275,1.052027741,1.091108466,-9999,1.156363546,0.056333917,1.256488572,0.58490566,0.250922509,-0.523873339,1.04679824,0.613861386,0.453389988,0.336787565,1.246949034,0.130563798,1.034557048,1.045032689,1.320581367,0.426829268,0.164021164,0.453389988,1.851467465,0.565482837,1.089442412,0.101769912,0.679457039,0.902397267,0.87395122,0.223484848,1.143838067,0.959540373,0.535503491,0.895710008,1.113963659,0.053123176,0.139465875,1.470716418,0.140221402,0.042031524,0.025394046,0.10880829,1.098352852,0.028021016,0.000292,0.886063248,1.079499591,0.409090909,0.203252033,0.071803853,1.135771782,1.096617569,0.033274956,0.077057793,0.482758621,0.32967033,0.109792285,0.055166375,0.713051545,0.883953065,0.04290718,0.02510216,0.968842788,0.932871787,1.090135294,1.102725869,0.145400593,0.278931751,1.0669637,0.079100992,0.252212389,0.17989418,0.44371552,0.340659341,0.50791658,0.018096906,1.072243853,0.059836544,0.490774908,0.710759178,0.042323409,0.058960887,0.030939872,0.035901926,1.202068849,0.124352332,0.615484395,0.137566138,0.982734114,0.968794785,0.854130019,0.098365441,0,0,0,0.197260881154108,0,0.202262333671755,0,0.196572058352276,0,0,0.403904726821861
"119","Rodent",0.19115962,1.640191226,0.597222222,-0.022258471,-9999,-9999,0.152694611,0.227642276,0.215686275,0.966117473,1.022774476,-9999,1.09986379,0.072035139,1.397302096,0.373626374,0.221518987,0.660600406,1.036880331,0.462222222,0.473515836,0.333333333,1.284279001,0.164670659,1.024044066,1.034605586,1.414394322,0.389671362,0.093137255,0.473515836,1.680774064,0.460440434,0.964566493,0.140794224,0.923146538,0.998395992,0.8785543,0.167202572,1.304697482,0.952037835,0.516744239,0.782245046,1.014058591,0.037774524,0.041916168,1.44826528,0.199367089,0.045095168,0.023718887,0.069105691,1.023842288,0.021083455,0.000293,1.012032801,1.134887744,0.511254019,0.192488263,0.062371889,1.068748794,1.358957233,0.028111274,0.091068814,0.310077519,0.294573643,0.119760479,0.059736457,0.762598119,0.938736363,0.026647145,0.029868228,1.006459754,0.974422672,1.02583917,1.092642049,0.107784431,0.413173653,0.854779927,0.092532943,0.314079422,0.254901961,0.45248569,0.286821705,0.547245413,0.019033675,1.144396739,0.048023426,0.439873418,0.645930299,0.037774524,0.065885798,0.026647145,0.033382138,1.114642122,0.105691057,0.482319086,0.196078431,1.024366682,0.911745146,0.708219339,0.097803807,0.214559877523557,0,0,0,0,0.179157211699551,0,0.196646063237726,0,0.409636847539166,0
"120","Rodent",-9999,1.54299624,0.494623656,1.23338669,-9999,-9999,0.222748815,0.45625,0.306896552,1.123931563,1.131220009,-9999,1.011302796,0.047961631,1.291549329,0.613207547,0.220338983,-0.512458436,1.112679467,0.56779661,0.765155724,0.4625,1.330568795,0.090047393,0.951676246,0.978788278,1.005051391,0.554878049,0.251724138,0.765155724,1.830593573,0.590235512,1.061346849,0.047619048,1.045278197,0.965592098,0.916440838,0.382608696,1.210264479,1.162252811,0.735286572,0.934975417,1.060593179,0.052458034,0.232227488,1.317383705,0.197740113,0.053956835,0.022182254,0.03125,1.031065506,0.027877698,0.0012,1.089356281,1.116554401,0.291304348,0.25,0.049160671,1.077828306,1.130322788,0.048561151,0.068944844,0.365079365,0.462857143,0.187203791,0.086930456,0.72127517,0.850376388,0.049160671,0.011390887,0.948016868,0.879216867,1.105975851,1.259891206,0.127962085,0.139810427,0.980457304,0.053057554,0.436507937,0.103448276,0.16746988,0.291428571,0.246228387,0.028177458,1.143774806,0.070743405,0.242937853,0.688199255,0.037769784,0.070743405,0.03177458,0.023681055,1.259862293,0.025,0.546666303,0.220689655,1.121564313,0.828108205,0.770776241,0.126498801,0,0,0,0,0,0,0,0,0,1,0
"121","Rodent",-9999,1.669187675,0.32967033,0.734155204,-9999,-9999,0.258536585,0.335526316,0.312080537,1.100003892,1.134782665,-9999,1.077470204,0.045144045,1.214361181,0.504065041,0.216931217,0.136218504,1.027482993,0.526570048,0.744055671,0.565789474,1.328604927,0.109756098,0.969299917,0.89751503,1.107707788,0.45,0.191275168,0.744055671,1.688907566,0.573261971,1.164727682,0.045112782,1.087591188,0.955079992,0.913044949,0.334821429,1.151720958,1.172866775,0.78812616,0.727170868,1.013870423,0.053757054,0.185365854,1.334094393,0.164021164,0.057024057,0.022275022,0.019736842,1.138091677,0.027027027,0.00119,1.12099241,1.163082237,0.383928571,0.25625,0.047520048,1.095325872,1.092193399,0.048708049,0.066528067,0.352941176,0.430939227,0.156097561,0.088506089,0.753360215,0.841600501,0.054054054,0.011286011,1.091441738,0.835292318,1.07199097,1.189442913,0.12195122,0.168292683,0.916676954,0.056133056,0.330827068,0.130872483,0.157737605,0.270718232,0.260609246,0.026136026,1.179415535,0.073359073,0.285714286,0.692941841,0.035343035,0.061479061,0.036531037,0.026730027,1.224803858,0.046052632,0.505820123,0.211409396,1.153663152,0.885535887,0.783198068,0.121770122,0,0,0,0,0,0,0,0,0,0.797689529083413,0.202310470916587
"122","Rodent",-9999,1.6712292,0.385416667,-0.370158294,-9999,-9999,0.272727273,0.346590909,0.230769231,1.118807557,1.089173859,-9999,1.086826867,0.052427763,1.205670234,0.523076923,0.23699422,0.077385896,0.970196759,0.56097561,0.489148561,0.528409091,1.347989391,0.095823096,0.884591539,0.96658154,1.049299444,0.50931677,0.241258741,0.489148561,1.751753738,0.616845867,1.085814171,0.057553957,1.099407382,0.903104915,0.897959622,0.384615385,1.179217729,1.102534382,0.826408584,0.867753623,1.032845398,0.055406613,0.191646192,1.309983126,0.190751445,0.059874888,0.021447721,0.034090909,1.092133116,0.028596962,0.00119,1.157505954,1.150387221,0.28959276,0.260869565,0.047959488,1.176574349,1.194412247,0.050044683,0.065832589,0.442622951,0.419354839,0.154791155,0.085195115,0.621646908,0.861532902,0.049151028,0.011617516,1.002851962,0.941777,1.029330518,1.206441369,0.147420147,0.137592138,0.9380411,0.051534108,0.417266187,0.181818182,0.165983686,0.284946237,0.221399517,0.026511766,1.11337012,0.068811439,0.260115607,0.690560597,0.036341972,0.061066428,0.038725052,0.025618111,1.291144019,0.056818182,0.551186569,0.167832168,1.088804624,0.861535648,0.848787894,0.121239202,0,0,0,0,0,0,0,0,0,0.800448524656257,0.199551475343743
"123","Fish",1.380488343,1.691538775,0.673469388,-9999,-9999,0.952355015,0.05026455,0.252336449,0.222222222,0.956787068,1.032253249,-9999,0.991754727,0.062518259,1.291354372,0.431034483,0.31627907,-0.353923265,0.876151404,0.419642857,0.842646671,0.275700935,1.142163267,0.322751323,0.691162074,0.944557166,1.039193144,0.279475983,0.181069959,0.842646671,1.494925534,0.469619439,0.977586644,0.153526971,1.069508435,0.777975195,0.772748047,0.164021164,1.229559085,1.461195092,0.412414765,0.709736549,1.156673706,0.059888986,0.029100529,1.155334091,0.139534884,0.062518259,0.021910605,0.065420561,1.024343223,0.028629857,0.001752848,1.098754362,1.333304213,0.275132275,0.11790393,0.06690038,1.058627718,1.29744047,0.036225533,0.055214724,0.282051282,0.268292683,0.156084656,0.070990359,0.407337956,0.675018147,0.031551271,0.01256208,1.215887633,0.762237219,0.949145611,0.86500902,0.12962963,0.312169312,0.956367725,0.0628104,0.352697095,0.144032922,0.446828715,0.141463415,0.6311858,0.014022787,1.543195266,0.061933976,0.465116279,0.811307735,0.045574058,0.065439673,0.033888402,0.024832019,1.212071128,0.186915888,0.547853675,0.135802469,1.444017065,1.019501109,0.820983695,0.110429448,0,0,1,0,0,0,0,0,0,0,0
